Name,Brand,Price,Image URL,Website,Category,Description,Views,Discount
"iBall Compbook AER-3 Laptop (Windows 10, 4GB RAM, 64GB HDD, Intel Pentium, Gold, 13.3 inch)",iBall,251.988,https://i.gadgets360cdn.com/products/laptops/large/1546453506_635_iball_compbook-aer-3.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/iball-compbook-aer-3-6049#gallery,Laptop,Lightweight and portable laptop,4007,10
"HP 15-BA081NR Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Quad Core, Blue, 15.6 inch)",HP,1031.16,https://i.gadgets360cdn.com/products/laptops/large/1546456772_635_hp_15-ba081nr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-ba081nr-8682,Laptop,Powerful laptop for creatives,3202,10
"Asus PU451LD-WO103D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Core i5, Black, 14 inch)",Asus,467.88,https://i.gadgets360cdn.com/products/laptops/large/1546455330_635_asus_pu451ld-wo103d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-pu451ld-wo103d-7368,Laptop,Powerful laptop for creatives,69,0
"Asus 90NB0BF2-M01540 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Asus,444.0,https://i.gadgets360cdn.com/products/laptops/large/1546455358_635_asus_90nb0bf2-m01540.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-90nb0bf2-m01540-7395,Laptop,Affordable laptop for everyday use,1605,5
"Asus X540SA-XX386D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Pentium, White, 15.6 inch)",Asus,275.40000000000003,https://i.gadgets360cdn.com/products/laptops/large/1546455331_635_asus_x540sa-xx386d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540sa-xx386d-7369#gallery,Laptop,High-performance laptop for gaming,3773,5
"Asus E502MA-XX0078T Laptop (Windows 10, 2GB RAM, 500GB HDD, Intel Pentium, White, 15.6 inch)",Asus,264.0,https://i.gadgets360cdn.com/products/laptops/large/1546455227_635_asus_e502ma-xx0078t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-e502ma-xx0078t-7287#gallery,Laptop,High-performance laptop for gaming,2909,15
"Asus R558UF-R558U Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black)",Asus,548.28,https://i.gadgets360cdn.com/products/laptops/large/1546455367_635_asus_r558uf-r558u.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-r558uf-r558u-7401#gallery,Laptop,Budget-friendly laptop with great features,397,0
"Asus X X541UV-DM846D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Asus,330.0,https://i.gadgets360cdn.com/products/laptops/large/1525205951_635_x541uv-dm846d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x541uv-dm846d-5163,Laptop,Budget-friendly laptop with great features,599,5
"Asus R558UF-R558U Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black)",Asus,548.28,https://i.gadgets360cdn.com/products/laptops/large/1546455367_635_asus_r558uf-r558u.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-r558uf-r558u-7401,Laptop,Budget-friendly laptop with great features,394,20
"Acer TMB118-RN-C6FD Laptop (Windows 10, 4GB RAM, 64GB HDD, Intel Celeron, Black, 11.6 inch)",Acer,536.364,https://i.gadgets360cdn.com/products/laptops/large/1546456462_635_acer_tmb118-rn-c6fd.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-tmb118-rn-c6fd-8403,Laptop,Lightweight and portable laptop,1265,20
"Asus A553MA-XX648D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",Asus,288.0,https://i.gadgets360cdn.com/products/laptops/large/1546455574_635_asus_a553ma-xx648d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a553ma-xx648d-7606,Laptop,Powerful laptop for creatives,2451,20
"Asus X541NA-GO125 Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Pentium, Silver, 15.6 inch)",Asus,286.8,https://i.gadgets360cdn.com/products/laptops/large/1546454611_635_asus_x541na-go125.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x541na-go125-6791,Laptop,Lightweight and portable laptop,1978,0
"Dell G5 G5587-7037RED-PUS Laptop (Windows 10, 4GB RAM, 8GB HDD, Intel Core i7, Red, 15.6 inch)",Dell,1079.988,https://i.gadgets360cdn.com/products/laptops/large/1546456335_635_dell_g5-g5587-7037red-pus.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-g5-g5587-7037red-pus-8293,Laptop,Budget-friendly laptop with great features,4796,5
"Dell Inspiron Pro I3567-5820BLK Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Dell,962.664,https://i.gadgets360cdn.com/products/laptops/large/1546454892_635_dell_inspiron-pro-i3567-5820blk.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-pro-i3567-5820blk-6965,Laptop,Affordable laptop for everyday use,3794,15
"Asus E202SA-FD012D Laptop (DOS, 2GB RAM, 500GB HDD, Intel Celeron, Black, 11.6 inch)",Asus,216.0,https://i.gadgets360cdn.com/products/laptops/large/1546455208_635_asus_e202sa-fd012d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-e202sa-fd012d-7267,Laptop,High-performance laptop for gaming,1814,20
"HP Pavilion 15-P097TX Laptop (Windows 8.1, 4GB RAM, Intel Core i5, Aqua Blue, 15.6 inch)",HP,719.88,https://i.gadgets360cdn.com/products/laptops/large/1546453445_635_hp_pavilion-15-p097tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-15-p097tx-5998,Laptop,Lightweight and portable laptop,3367,0
"HP Pavilion 15-CX0141TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",HP,947.88,https://i.gadgets360cdn.com/products/laptops/large/1546455972_635_hp_pavilion-15-cx0141tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-15-cx0141tx-7974,Laptop,Affordable laptop for everyday use,3159,5
"Asus ROG Zephyrus S Laptop (Windows 10, 16GB RAM, 512GB HDD, Intel Core i7, Black, 15.6 inch)",Asus,3599.9880000000003,https://i.gadgets360cdn.com/products/laptops/large/1546456660_635_asus_rog-zephyrus-s.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-rog-zephyrus-s-8573,Laptop,Budget-friendly laptop with great features,3420,15
"HP 15-AC172TU Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Silver, 15.6 inch)",HP,251.88,https://i.gadgets360cdn.com/products/laptops/large/1546456532_635_hp_15-ac172tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-ac172tu-8471,Laptop,Best laptop for business professionals,615,15
"Asus X540SA-XX384T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Silver & Dark Brown, 15.6 inch)",Asus,270.0,https://i.gadgets360cdn.com/products/laptops/large/1546455324_635_asus_x540sa-xx384t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540sa-xx384t-7363#gallery,Laptop,High-performance laptop for gaming,3982,0
"HP 15-BW010NR Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Dual Core E2, Black, 15.6 inch)",HP,501.024,https://i.gadgets360cdn.com/products/laptops/large/1546456771_635_hp_15-bw010nr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-bw010nr-8681,Laptop,High-performance laptop for gaming,4994,20
"Asus C302CA-DHM4 Laptop (Chromebook, 4GB RAM, 64GB HDD, Intel Core m3, Silver, 12.5 inch)",Asus,1141.224,https://i.gadgets360cdn.com/products/laptops/large/1546452894_635_asus_c302ca-dhm4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-c302ca-dhm4-5804,Laptop,Best laptop for business professionals,177,5
"Asus Zenbook 3 UX390UA-GS039T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Gold, 12.5 inch)",Asus,1048.68,https://i.gadgets360cdn.com/products/laptops/large/1546455583_635_asus_zenbook-3-ux390ua-gs039t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-3-ux390ua-gs039t-7614,Laptop,Budget-friendly laptop with great features,2605,10
"Asus Rog G752VY-GB358T Laptop (Windows 10, 64GB RAM, 2000GB HDD, Intel Core i7, Grey, 17.3 inch)",Asus,2064.0,https://i.gadgets360cdn.com/products/laptops/large/1546455858_635_asus_rog-g752vy-gb358t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-rog-g752vy-gb358t-7860,Laptop,Powerful laptop for creatives,4359,5
"HP Pavilion 15-CX0020NR Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",HP,1120.296,https://i.gadgets360cdn.com/products/laptops/large/1546456653_635_hp_pavilion-15-cx0020nr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-15-cx0020nr-8567,Laptop,Lightweight and portable laptop,2984,15
"Asus Zenbook 3 UX390UA-GS039T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Gold, 12.5 inch)",Asus,1048.68,https://i.gadgets360cdn.com/products/laptops/large/1546455583_635_asus_zenbook-3-ux390ua-gs039t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-3-ux390ua-gs039t-7614#gallery,Laptop,Powerful laptop for creatives,2313,15
"HP 15-BA042AU Laptop (DOS, 4GB RAM, 1000GB HDD, AMD Sparkling Black, 15.6 inch)",HP,294.72,https://i.gadgets360cdn.com/products/laptops/large/1546455558_635_hp_15-ba042au.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-ba042au-7593,Laptop,Affordable laptop for everyday use,2364,10
"Asus X540SA-XX384T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Silver & Dark Brown, 15.6 inch)",Asus,270.0,https://i.gadgets360cdn.com/products/laptops/large/1546455324_635_asus_x540sa-xx384t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540sa-xx384t-7363,Laptop,Best laptop for business professionals,2010,0
"Dell Latitude 3160-1333BLK Laptop (4GB RAM, 500GB HDD, Intel Pentium, Black, 11.6 inch)",Dell,704.736,https://i.gadgets360cdn.com/products/laptops/large/1546454338_635_dell_latitude-3160-1333blk.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-latitude-3160-1333blk-6572,Laptop,Affordable laptop for everyday use,4646,15
"Asus Vivobook K501UX-FI277T Laptop (Windows 10, 16GB RAM, 256GB HDD, Intel Core i7, Grey, 15.6 inch)",Asus,1440.0,https://i.gadgets360cdn.com/products/laptops/large/1546455557_635_asus_vivobook-k501ux-fi277t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-k501ux-fi277t-7592#gallery,Laptop,High-performance laptop for gaming,2257,20
"HP AY516TX Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Black)",HP,503.988,https://i.gadgets360cdn.com/products/laptops/large/1546455371_635_hp_ay516tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-ay516tx-7405,Laptop,Best laptop for business professionals,3824,20
"HP Pavilion 15-BC407TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Shadow Black, 15.6 inch)",HP,983.988,https://i.gadgets360cdn.com/products/laptops/large/1546456534_635_hp_pavilion-15-bc407tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-15-bc407tx-8474,Laptop,High-performance laptop for gaming,4958,10
"Lenovo Lavie Z 360 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i7, Black, 13.3 inch)",Lenovo,5816.04,https://i.gadgets360cdn.com/products/laptops/large/1546456555_635_lenovo_lavie-z-360.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-lavie-z-360-8492,Laptop,High-performance laptop for gaming,2281,20
"Asus E200HA-FD0043T Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Gold, 11.6 inch)",Asus,191.88,https://i.gadgets360cdn.com/products/laptops/large/1525204143_635_eeebook-e200ha-fd0043t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-eeebook-e200ha-fd0043t-5001,Laptop,Best laptop for business professionals,74,15
"Asus Rog G752VY-DH72 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver & Copper, 17 inch)",Asus,4936.428,https://i.gadgets360cdn.com/products/laptops/large/1546455066_635_asus_rog-g752vy-dh72.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-rog-g752vy-dh72-7133#gallery,Laptop,Best laptop for business professionals,2995,10
"Lenovo Yoga 3 Laptop (Windows 8.1, 8GB RAM, 256GB HDD, Intel Core i7, Silver, 14 inch)",Lenovo,1233.0,https://i.gadgets360cdn.com/products/laptops/large/1546454530_635_lenovo_yoga-3.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-yoga-3-6748,Laptop,Best laptop for business professionals,4232,20
"Asus Vivobook K501UX-FI277T Laptop (Windows 10, 16GB RAM, 256GB HDD, Intel Core i7, Grey, 15.6 inch)",Asus,1440.0,https://i.gadgets360cdn.com/products/laptops/large/1546455557_635_asus_vivobook-k501ux-fi277t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-k501ux-fi277t-7592,Laptop,Affordable laptop for everyday use,3939,0
"Lenovo LTLE0387B-FBA Laptop (Windows 10, 6GB RAM, 1000GB HDD, Intel Pentium, Black, 15.6 inch)",Lenovo,656.22,https://i.gadgets360cdn.com/products/laptops/large/1546456760_635_lenovo_ltle0387b-fba.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-ltle0387b-fba-8669,Laptop,Lightweight and portable laptop,4082,20
"HP Pavilion X360 15-AB165US Laptop (6GB RAM, 1000GB HDD, Intel Core i5, Gold, 15.6 inch)",HP,751.488,https://i.gadgets360cdn.com/products/laptops/large/1546453636_635_hp_pavilion-x360-15-ab165us.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-x360-15-ab165us-6164,Laptop,Powerful laptop for creatives,3629,15
"Lenovo Yoga 920 13Isk Laptop (Windows 10, 16GB RAM, 512GB HDD, Intel Core i7, Gold, 14.0 Inch)",Lenovo,1775.88,https://i.gadgets360cdn.com/products/laptops/large/1546454531_635_lenovo_yoga-920-13isk.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-yoga-920-13isk-6749,Laptop,Best laptop for business professionals,3317,0
"Lenovo Thinkpad T580 Laptop (Windows 10 Pro, 8GB RAM, 500GB HDD, Intel Core i5, Black, 15.6 inch)",Lenovo,2072.568,https://i.gadgets360cdn.com/products/laptops/large/1546456521_635_lenovo_thinkpad-t580.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-thinkpad-t580-8460,Laptop,Budget-friendly laptop with great features,2779,0
"Lenovo 320S-15Ikbr Laptop (8GB RAM, 256GB HDD, Intel Core i7, Mineral Grey, 15.6 inch)",Lenovo,1534.044,https://i.gadgets360cdn.com/products/laptops/large/1546455903_635_lenovo_320s-15ikbr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-320s-15ikbr-7911,Laptop,Lightweight and portable laptop,960,5
"HP Pavilion 15-AU007TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Gold, 15.6 inch)",HP,599.88,https://i.gadgets360cdn.com/products/laptops/large/1546453545_635_hp_pavilion-15-au007tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-15-au007tx-6084,Laptop,Affordable laptop for everyday use,2114,5
"HP Pavilion 15-CC510NR Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15 inch)",HP,776.736,https://i.gadgets360cdn.com/products/laptops/large/1546453523_635_hp_pavilion-15-cc510nr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-15-cc510nr-6065,Laptop,Lightweight and portable laptop,3736,5
"Lenovo Ideapad 530S-14IKB Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i5, Mineral Grey, 14.0 Inch)",Lenovo,983.904,https://i.gadgets360cdn.com/products/laptops/large/1546456016_635_lenovo_ideapad-530s-14ikb.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-ideapad-530s-14ikb-8018,Laptop,Powerful laptop for creatives,175,10
"Dell Inspiron 5548 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",Dell,863.124,https://i.gadgets360cdn.com/products/laptops/large/1546454269_635_dell_inspiron-5548.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-5548-6528,Laptop,Powerful laptop for creatives,4716,5
"Dell G5 15 5587 Laptop (Windows 10, 16GB RAM, 256GB HDD, Intel Core i5, Black, 15.6 inch)",Dell,1326.036,https://i.gadgets360cdn.com/products/laptops/large/1546456421_635_dell_g5-15-5587.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-g5-15-5587-8363,Laptop,Affordable laptop for everyday use,2499,20
"Asus A555LA Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Asus,547.08,https://i.gadgets360cdn.com/products/laptops/large/1525203942_635_a555la-xx284t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a555la-xx284t-4993,Laptop,High-performance laptop for gaming,2475,0
"Asus S200E-CT331H Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Celeron, Gold, 11.6 inch)",Asus,288.0,https://i.gadgets360cdn.com/products/laptops/large/1546454209_635_asus_s200e-ct331h.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-s200e-ct331h-6470,Laptop,Best laptop for business professionals,4623,15
"Asus Rog Zephyrus GX501GI-EI004T Laptop (Windows 10, 24GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Asus,2339.88,https://i.gadgets360cdn.com/products/laptops/large/1546455987_635_asus_rog-zephyrus-gx501gi-ei004t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-rog-zephyrus-gx501gi-ei004t-7988,Laptop,Affordable laptop for everyday use,1181,10
"Asus X541UA-DM845D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, White, 15.6 inch)",Asus,371.88,https://i.gadgets360cdn.com/products/laptops/large/1546455355_635_asus_x541ua-dm845d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x541ua-dm845d-7392#gallery,Laptop,Affordable laptop for everyday use,3560,20
"Asus E202SA-FD012D Laptop (DOS, 2GB RAM, 500GB HDD, Intel Celeron, Black, 11.6 inch)",Asus,216.0,https://i.gadgets360cdn.com/products/laptops/large/1546455208_635_asus_e202sa-fd012d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-e202sa-fd012d-7267#gallery,Laptop,Lightweight and portable laptop,1631,10
"Asus Rog Strix Scar II GL504GS-XS76 Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Black, 15.6 inch)",Asus,1584.0,https://i.gadgets360cdn.com/products/laptops/large/1546456197_635_asus_rog-strix-scar-ii-gl504gs-xs76.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-rog-strix-scar-ii-gl504gs-xs76-8178#gallery,Laptop,Affordable laptop for everyday use,2791,5
"Asus A553MA-XX648D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",Asus,288.0,https://i.gadgets360cdn.com/products/laptops/large/1546455574_635_asus_a553ma-xx648d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a553ma-xx648d-7606#gallery,Laptop,Budget-friendly laptop with great features,2348,15
"Asus X541UA-DM845D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, White, 15.6 inch)",Asus,371.88,https://i.gadgets360cdn.com/products/laptops/large/1546455355_635_asus_x541ua-dm845d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x541ua-dm845d-7392,Laptop,Best laptop for business professionals,3945,15
"Asus Rog G752VY-DH72 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver & Copper, 17 inch)",Asus,4936.428,https://i.gadgets360cdn.com/products/laptops/large/1546455066_635_asus_rog-g752vy-dh72.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-rog-g752vy-dh72-7133,Laptop,Affordable laptop for everyday use,4357,5
"HP 15Q-BU040TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",HP,371.88,https://i.gadgets360cdn.com/products/laptops/large/1546456528_635_hp_15q-bu040tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15q-bu040tu-8468,Laptop,Lightweight and portable laptop,2397,15
"HP Pavilion 15-CX0143TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",HP,1055.988,https://i.gadgets360cdn.com/products/laptops/large/1546456577_635_hp_pavilion-15-cx0143tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-15-cx0143tx-8511,Laptop,High-performance laptop for gaming,926,5
"HP G5 240 Y1S93PA Laptop (DOS, 4GB RAM, 500GB HDD, Intel Core i3, Black, 14 inch)",HP,314.40000000000003,https://i.gadgets360cdn.com/products/laptops/large/1546455294_635_hp_g5-240-y1s93pa.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-g5-240-y1s93pa-7342,Laptop,High-performance laptop for gaming,82,0
"Acer TMP236-M Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i5, Black, 13.3 inch)",Acer,431.40000000000003,https://i.gadgets360cdn.com/products/laptops/large/1546454418_635_acer_tmp236-m.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-tmp236-m-6644#gallery,Laptop,Affordable laptop for everyday use,3883,0
"Acer Chromebook 15 CB5-571-C1DZ Laptop (Chrome, 4GB RAM, 16GB HDD, Intel Celeron, White, 15.6 inch)",Acer,670.8000000000001,https://i.gadgets360cdn.com/products/laptops/large/1546456055_635_acer_chromebook-15-cb5-571-c1dz.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-chromebook-15-cb5-571-c1dz-8051,Laptop,Lightweight and portable laptop,4078,5
"HP 15-BE020TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Sparkling Black, 15.6 inch)",HP,358.68,https://i.gadgets360cdn.com/products/laptops/large/1546453588_635_hp_15-be020tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-be020tu-6122,Laptop,High-performance laptop for gaming,2164,0
"Apple Macbook MLHE2HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core m3, Gold, 12.0 Inch)",Apple,1079.988,https://i.gadgets360cdn.com/products/laptops/large/1546455560_635_apple_macbook-mlhe2hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-macbook-mlhe2hn-a-7596,Laptop,High-performance laptop for gaming,4066,5
"Acer Chromebook 15 CB5-571-C1DZ Laptop (Chrome, 4GB RAM, 16GB HDD, Intel Celeron, White, 15.6 inch)",Acer,670.8000000000001,https://i.gadgets360cdn.com/products/laptops/large/1546456055_635_acer_chromebook-15-cb5-571-c1dz.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-chromebook-15-cb5-571-c1dz-8051#gallery,Laptop,Budget-friendly laptop with great features,1162,15
"Acer Switch 10E-SW3-16 Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Shark Gray, 10.1 inch)",Acer,177.816,https://i.gadgets360cdn.com/products/laptops/large/1546455523_635_acer_switch-10e-sw3-16.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-switch-10e-sw3-16-7564#gallery,Laptop,High-performance laptop for gaming,4453,15
"Acer TMX349-M-757X Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Black, 14.0 Inch)",Acer,1537.776,https://i.gadgets360cdn.com/products/laptops/large/1546455913_635_acer_tmx349-m-757x.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-tmx349-m-757x-7921#gallery,Laptop,Affordable laptop for everyday use,3084,5
"Apple Macbook Air MJY42HN/A Laptop (Mac, 8GB RAM, 512GB HDD, Intel Core m5, Space Grey, 12.0 Inch)",Apple,1127.868,https://i.gadgets360cdn.com/products/laptops/large/1546455404_635_apple_macbook-air-mjy42hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-macbook-air-mjy42hn-a-7433,Laptop,High-performance laptop for gaming,2257,15
"HP Pavilion 15-AU134TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",HP,837.588,https://i.gadgets360cdn.com/products/laptops/large/1546452997_635_hp_pavilion-15-au134tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-15-au134tx-5888,Laptop,Affordable laptop for everyday use,4853,15
"Acer Travel Mate P648-M-700F Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i7, Black, 14 inch)",Acer,1926.144,https://i.gadgets360cdn.com/products/laptops/large/1546455072_635_acer_travelmate-p648-m-700f.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-travelmate-p648-m-700f-7139,Laptop,Lightweight and portable laptop,930,5
